;tweetid;stance;sent
58304;1456690449759019015;believer;neutral
58305;611148854621270016;believer;neutral
58306;962130908106063872;believer;positive
58307;1429820066510430212;believer;positive
58308;981223391976984576;believer;positive
58309;1068342353973383168;believer;negative
58310;1423752340771909640;believer;positive
58311;614688991418445824;deny;positive
58312;1454771429644382208;believer;neutral
58313;1459122665390751748;deny;neutral
58314;871701372294627328;deny;negative
58315;1483089913281196036;believer;negative
58316;952009152821260288;believer;positive
58317;1436322462589931522;believer;neutral
58318;1425165438623887362;believer;positive
58319;1455287198778015746;believer;negative
58320;1453493197959618560;believer;positive
58321;1461806318461898770;believer;positive
58322;1442745872022913026;believer;negative
58323;936396399721160704;believer;negative
58324;1456680088364277765;believer;positive
58325;1032906913560682499;believer;positive
58326;1456744837319905288;believer;positive
58327;1430223003762057217;believer;positive
58328;870775255652065280;believer;positive
58329;1454772681488965633;deny;neutral
58330;1514610510653583376;believer;positive
58331;1450243897448288262;believer;neutral
58332;1445865821419487234;believer;positive
58333;815279487227166720;believer;neutral
58334;543835294936489984;deny;negative
58335;1476571465747206146;believer;negative
58336;1436974548293980160;deny;negative
58337;857030038918578176;believer;positive
58338;1455221401321869316;deny;positive
58339;1479870991853568000;believer;negative
58340;953008349729103872;believer;neutral
58341;954074292265930752;deny;positive
58342;1451980115861245953;deny;negative
58343;560087385753415680;deny;neutral
58344;1476128393754288131;believer;neutral
58345;1424235968165388290;believer;negative
58346;1437791708935331855;believer;neutral
58347;985599519009247232;believer;neutral
58348;907035865028820992;believer;negative
58349;981220708884893701;believer;positive
58350;1471826937429508108;believer;negative
58351;1421352207824285696;believer;negative
58352;1457852169353187328;believer;negative
58353;1431711124064546819;believer;neutral
58354;1471451961694244866;believer;positive
58355;1421476806046126080;believer;neutral
58356;1069232205321392128;believer;neutral
58357;874486435629453312;believer;negative
58358;1431342787467878413;believer;neutral
58359;1118977326543507459;deny;negative
58360;1438169197851389957;deny;neutral
58361;953478430582067200;believer;neutral
58362;1433204200595283972;believer;negative
58363;951438554248302592;believer;positive
58364;1443017149006688256;believer;negative
58365;989290757801426946;believer;neutral
58366;1435425791454507008;believer;neutral
58367;1514785361301434377;believer;neutral
58368;1453018861591097346;deny;negative
58369;1068637030953963526;believer;positive
58370;1441546443924275204;believer;positive
58371;1453069969890099204;deny;negative
58372;1432802400872632323;believer;neutral
58373;1425390558248415238;believer;positive
58374;858014554579763200;believer;positive
58375;984645441768828928;believer;negative
58376;1433270325341560832;believer;positive
58377;1504883567654014977;believer;neutral
58378;1502313317808984068;believer;negative
58379;1433740339924381713;believer;negative
58380;1483849614537093125;believer;positive
58381;1030663049756258305;believer;positive
58382;1033027968300249088;believer;positive
58383;1456919648709095427;believer;neutral
58384;1439992985412947973;believer;positive
58385;1517662480406822912;believer;neutral
58386;1435349219469049865;believer;neutral
58387;987150734809600000;deny;positive
58388;906693369002205184;believer;neutral
58389;982464689274834945;believer;neutral
58390;824389209859522560;believer;neutral
58391;940519654971277312;believer;neutral
58392;1517855024332025856;believer;neutral
58393;1510055486997282821;believer;positive
58394;544227874232745984;deny;negative
58395;953888737770942464;believer;positive
58396;734884873391984640;deny;neutral
58397;1456720655236411392;deny;negative
58398;1029234865927942145;believer;negative
58399;1514565042578280451;believer;positive
58400;1450143114723790850;believer;neutral
58401;1439691184855609347;believer;neutral
58402;951768316296691714;believer;neutral
58403;1456624258738647043;believer;positive
58404;1454882303230898182;deny;negative
58405;1451160430760525827;believer;neutral
58406;793429121095262208;believer;positive
58407;985921032602054658;believer;neutral
58408;1068980282630512640;believer;neutral
58409;1450120463401816066;deny;neutral
58410;1426683937368199170;believer;neutral
58411;1438642406052831235;believer;positive
58412;1068919070232178688;believer;positive
58413;1469882591872380930;believer;positive
58414;1459249245970747394;believer;negative
58415;1450521890192306180;deny;negative
58416;700449415014690816;believer;positive
58417;1438922101952503808;believer;positive
58418;1454122548359278593;deny;negative
58419;1443536488898105354;believer;positive
58420;1469504333804937216;deny;negative
58421;1442605490803023873;believer;positive
58422;1442244561112158213;deny;positive
58423;1424767664111558657;believer;neutral
58424;1456907521973571584;believer;negative
58425;1032798986610991104;believer;neutral
58426;1454374565497294851;believer;negative
58427;984190553293230086;believer;positive
58428;1029524243984265216;believer;negative
58429;1456225494110703616;deny;negative
58430;865768763911688192;deny;positive
58431;1437837342912491522;deny;negative
58432;1443232266386280450;believer;neutral
58433;1437777683996418059;deny;negative
58434;1514510042266886145;believer;positive
58435;1455462511743053824;deny;negative
58436;1421342213720653829;believer;negative
58437;1421041404248215555;believer;neutral
58438;1067384716637192192;believer;neutral
58439;1514204872459132930;believer;negative
58440;1501043086750896132;believer;neutral
58441;1432321441668603905;believer;negative
58442;562985226599534592;deny;neutral
58443;1067761578114772992;believer;negative
58444;1030157692533268480;believer;neutral
58445;1430966003689791489;believer;positive
58446;1427602646861557762;believer;positive
58447;640339896188698624;believer;positive
58448;1514601042360426511;believer;positive
58449;1516770957775495175;deny;neutral
58450;793387062124769280;believer;negative
58451;1516538883512709129;believer;neutral
58452;1069572213987102725;believer;positive
58453;1067551129301471232;believer;positive
58454;577890348736761856;deny;negative
58455;972041679820677120;deny;positive
58456;1438744302373511169;deny;positive
58457;1507413024206110723;believer;negative
58458;1068356311480496129;believer;neutral
58459;991235951258038272;believer;positive
58460;1514417730375806982;believer;negative
58461;1454752050844258307;deny;negative
58462;1031273537934249985;believer;neutral
58463;983007172022980608;believer;neutral
58464;1513692048959979522;believer;positive
58465;985166402138099712;believer;positive
58466;985755939860033536;believer;negative
58467;953101413101453312;believer;positive
58468;1456633272360861699;believer;neutral
58469;1033203923752873985;believer;neutral
58470;1461364052584656911;deny;negative
58471;1456657992980463617;believer;positive
58472;1032338790533066753;believer;positive
58473;534543936204050432;deny;negative
58474;1481464483906486273;believer;neutral
58475;1424283138423988232;believer;positive
58476;1426617007429009408;believer;positive
58477;989207355840745473;believer;negative
58478;1433216481983176704;deny;positive
58479;1444672314382094337;deny;negative
58480;1438405291624783875;believer;positive
58481;1458469991045554181;believer;neutral
58482;1118570985702268929;deny;negative
58483;984617639136735232;believer;positive
58484;1456659446277443597;believer;positive
58485;1481199837311905794;believer;neutral
58486;1033365116199161856;believer;negative
58487;1439680731886804997;believer;neutral
58488;1472394069036847104;believer;neutral
58489;1068138908591030272;believer;negative
58490;951462986467692544;believer;positive
58491;1429698318653812748;believer;neutral
58492;1461821594440024067;believer;positive
58493;870733346162315264;believer;positive
58494;1031723208096063488;believer;neutral
58495;1068749770196283392;believer;positive
58496;1455572045996171273;believer;negative
58497;1446222410517135364;believer;positive
58498;1031010314362470401;deny;positive
58499;1068171313666240516;believer;positive
58500;1454122330645479427;deny;negative
58501;1517743910566592513;believer;positive
58502;1446400176214663182;believer;negative
58503;1432449072280047616;believer;neutral
58504;1034015467181146113;believer;neutral
58505;989170767727218689;believer;negative
58506;1454557750676054020;deny;negative
58507;1484387232551211009;believer;neutral
58508;1510538549589786627;believer;positive
58509;1034671024531558400;believer;negative
58510;1441762269180858398;believer;positive
58511;953352458692059136;believer;neutral
58512;1473389396951015424;believer;neutral
58513;1455188474156490756;believer;negative
58514;1449771977657524228;believer;neutral
58515;1502171136259674119;believer;positive
58516;1068390782615388165;believer;neutral
58517;1514610345369022464;believer;negative
58518;1424768164664066051;deny;positive
58519;1425738158801657857;believer;negative
58520;875700784486375424;believer;negative
58521;1514509785458438144;believer;negative
58522;1455870163031572488;believer;positive
58523;1424060344377434115;believer;positive
58524;1459582359154659334;believer;positive
58525;985349840853962752;believer;positive
58526;1434069413104394249;believer;positive
58527;830259160751149056;believer;positive
58528;872282528232611840;deny;positive
58529;1442626260623142915;deny;negative
58530;823461653220093952;believer;negative
58531;1445375133607243781;believer;neutral
58532;1456659863560331268;believer;positive
58533;1441456482818478088;believer;positive
58534;1453122083970433026;believer;positive
58535;1030519848604971008;believer;neutral
